snapshot_type,snapshot_time_utc,delivery_date,game_id,player_id,player_name,team,opponent,is_home,stat,pmf_json,pmf_mean,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_version,pmf_source,calibration_source,role_bucket,role_source,calibration_confidence,minutes_mean,minutes_q50,minutes_p10,minutes_p50,minutes_p90,minutes_std,p_inactive_used,rotation_probability,starter_probability,projected_role,player_game_eligible,eligibility_reason,has_current_market_line,sportsbook,book,market_key,line,market_line,p_over,over_price_american,under_price_american,market_no_vig_over_prob,market_no_vig_under_prob,model_p_under,fair_over_odds_american,fair_under_odds_american,edge,edge_over,edge_under,market_snapshot_time_utc,market_coverage_status,finality_status,finality_blocker_codes,injury_freshness_status,lineup_freshness_status,role_freshness_status,odds_freshness_status,outcomes_freshness_status,tov_status,pmf_valid,pmf_sum_error,expected_lineup_status,official_lineup_status,lineup_source,injury_context_source,injury_report_fetched_at_utc
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,williamhill_us,williamhill_us,player_pts_over_under,10.5,10.5,0.3466,-140.0,107.0,0.547,0.453,0.6534,189.0,-189.0,-0.2004,-0.2004,0.2004,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,bovada,bovada,player_pts_over_under,13.5,13.5,0.1845,170.0,-230.0,0.347,0.653,0.8155,442.0,-442.0,-0.1625,-0.1625,0.1625,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,bovada,bovada,player_pts_over_under,12.5,12.5,0.2294,130.0,-170.0,0.4085,0.5915,0.7706,336.0,-336.0,-0.1791,-0.1791,0.1791,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,bovada,bovada,player_pts_over_under,11.5,11.5,0.2858,100.0,-130.0,0.4694,0.5306,0.7142,250.0,-250.0,-0.1835,-0.1835,0.1835,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,bovada,bovada,player_pts_over_under,10.5,10.5,0.3466,-135.0,105.0,0.5408,0.4592,0.6534,189.0,-189.0,-0.1942,-0.1942,0.1942,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,bovada,bovada,player_pts_over_under,9.5,9.5,0.407,-185.0,140.0,0.6091,0.3909,0.593,146.0,-146.0,-0.202,-0.202,0.202,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,bovada,bovada,player_pts_over_under,8.5,8.5,0.48,-260.0,190.0,0.6768,0.3232,0.52,108.0,-108.0,-0.1968,-0.1968,0.1968,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,betmgm,betmgm,player_pts_over_under,10.5,10.5,0.3466,-145.0,105.0,0.5482,0.4518,0.6534,189.0,-189.0,-0.2016,-0.2016,0.2016,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,betrivers,betrivers,player_pts_over_under,11.5,11.5,0.2858,110.0,-150.0,0.4425,0.5575,0.7142,250.0,-250.0,-0.1566,-0.1566,0.1566,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,betrivers,betrivers,player_pts_over_under,10.5,10.5,0.3466,-125.0,-109.0,0.5158,0.4842,0.6534,189.0,-189.0,-0.1692,-0.1692,0.1692,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
morning,2026-05-30T16:51:22Z,2026-05-30,21713534,89,Alex Caruso,OKC,SAS,True,pts,"{""0"": 0.04707659427979803, ""1"": 0.0356885872197316, ""2"": 0.03802922134870641, ""3"": 0.036966923884998906, ""4"": 0.053800639836038194, ""5"": 0.07396551892684548, ""6"": 0.07403312645125662, ""7"": 0.0785769457450569, ""8"": 0.08185852056821556, ""9"": 0.07297436063947496, ""10"": 0.06047834527827976, ""11"": 0.06070396880373341, ""12"": 0.05643954540185883, ""13"": 0.044943214913854376, ""14"": 0.035577668912739585, ""15"": 0.03787287145468608, ""16"": 0.018221926230784603, ""17"": 0.025514111831733327, ""18"": 0.014312012248187973, ""19"": 0.014778866059387689, ""20"": 0.011075984602380844, ""21"": 0.007140099722744375, ""22"": 0.002744800605258977, ""23"": 0.006337338159627699, ""24"": 0.004442151325631206, ""25"": 0.002207091879365747, ""26"": 0.0009273041117772578, ""27"": 0.000216864646139075, ""28"": 0.0005571694453678501, ""29"": 0.0004228232629158432, ""30"": 0.00011532439283570131, ""31"": 3.690674612529287e-05, ""32"": 3.314351372670146e-05, ""33"": 4.577482831637058e-05, ""34"": 2.8990519747954543e-05, ""35"": 0.00047572576776991744, ""36"": 0.00019805242062927652, ""37"": 0.0007335635673562724, ""38"": 0.00011460751367639314, ""39"": 0.0002240396476378864, ""40"": 0.00010927328560096747}",8.8513,8.8513,8,8,0.0471,0.9529,0.9172,0.8792,0.8422,0.7884,0.7145,0.6404,0.5619,0.48,0.407,0.3466,0.2858,0.2294,0.1845,0.1489,0.111,0.0928,0.0673,0.053,0.0382,494a3e93#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6203,19.9662,8.8236,19.9662,29.7166,8.1008,0.05,0.8513,0.1296,rotation,True,current_market_line,True,draftkings,draftkings,player_pts_over_under,11.5,11.5,0.2858,101.0,-129.0,0.469,0.531,0.7142,250.0,-250.0,-0.1831,-0.1831,0.1831,2026-05-30T16:50:09.881090Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,bdl_plus_nba_official,2026-05-30T16:50:26Z
